,Literature,Unnamed: 1,GAC,GAS,E,S,A,B,V,L,BET,Vt,Vmeso,Vmic,%C,%O,%N,Temp(K),Pressure,Adsorp(mmol/g),Index,logP,logQ,logD,Label,Unnamed: 25,K,n,R2
4248,,150,,Propene,0.1,0.08,0.0,0.07,0.4883,0.946,2146.1,1.96,1.05,0.91,82.0,14.2,3.3,273.0,0.00625,1.6551724137931,2695,-5.075173815233827,0.5039051809214149,5.579078996155242,E&E,5018.0,15.099865023865632,0.29277515440490864,0.9640656332251455
4261,,163,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,2146.1,1.96,1.05,0.91,82.0,14.2,3.3,273.0,0.0166666666666666,1.02988505747126,2696,-4.094344562222105,0.029447201326296742,4.123791763548401,E&E,5019.0,10.559143414392338,0.46526593581721987,0.9914317113523919
4273,,175,,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,2146.1,1.96,1.05,0.91,82.0,14.2,3.3,273.0,0.0395833333333333,1.50804597701149,2697,-3.2293471247354972,0.4108147578554021,3.6401618825908995,E&E,5020.0,8.973812558004434,0.479260688895628,0.9950889946946091
4283,,185,,Acetylene,0.19,0.47,0.12,0.05,0.3044,0.07,2146.1,1.96,1.05,0.91,82.0,14.2,3.3,273.0,0.0395833333333333,1.17701149425287,2698,-3.2293471247354972,0.16297859395082065,3.392325718686318,E&E,5021.0,9.664373499907228,0.589483424930813,0.9987421215811548
4293,,204,N-AC-700,Propane,0.0,0.0,0.0,0.0,0.5312,1.05,2146.1,1.96,1.05,0.91,82.0,14.2,3.3,298.0,0.0139860139860139,2.14239606547298,2699,-4.269697449699968,0.7619248594486877,5.031622309148656,E&E,5022.0,11.707484208811007,0.31170883823082457,0.979734355860638
4304,,215,,Propene,0.1,0.08,0.0,0.07,0.4883,0.946,2146.1,1.96,1.05,0.91,82.0,14.2,3.3,298.0,0.0186480186480186,2.60378083455006,2700,-3.9820153772481834,0.9569645558849255,4.938979933133109,E&E,5023.0,11.874332718014683,0.3250947978416623,0.9876673604207629
4315,,226,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,2146.1,1.96,1.05,0.91,82.0,14.2,3.3,298.0,0.0233100233100232,0.592638131099668,2701,-3.758871825933976,-0.5231713004863784,3.2357005254475975,E&E,5024.0,7.52218189726588,0.5530652399052739,0.9942436856308661
4325,,236,,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,2146.1,1.96,1.05,0.91,82.0,14.2,3.3,298.0,0.0606060606060606,1.18481518481518,2702,-2.803360380906535,0.1695868002424461,2.9729471811489807,E&E,5025.0,6.205400587410839,0.5529004499701468,0.997829363214939
4335,,246,,Acetylene,0.19,0.47,0.12,0.05,0.3044,0.07,2146.1,1.96,1.05,0.91,82.0,14.2,3.3,298.0,0.0675990675990675,1.05271651425497,2703,-2.694161088941544,0.05137397967462664,2.745535068616171,E&E,5026.0,6.133604382360621,0.6200026596079145,0.998638586935821
4344,,264,N-AC-800,Propane,0.0,0.0,0.0,0.0,0.5312,1.05,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,273.0,0.0075983594303505,2.75163309478774,2704,-4.879822919419497,1.0121945880678607,5.892017507487358,E&E,5027.0,11.557760363114518,0.27245627069892137,0.9948112866984481
4355,,275,,Propene,0.1,0.08,0.0,0.07,0.4883,0.946,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,273.0,0.0120507770606243,1.45896300918432,2705,-4.418626134765766,0.37772591567868014,4.796352050444447,E&E,5028.0,11.325131233969449,0.3416706752355012,0.9824333655103067
4366,,286,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,273.0,0.0260385182874116,0.796443265799581,2706,-3.6481783646657995,-0.22759938154802362,3.420578983117776,E&E,5029.0,7.797165699962693,0.4999006545993942,0.9923663249476297
4375,,295,,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,273.0,0.0354373444091284,0.730456486554997,2707,-3.3399890880751375,-0.314085616225373,3.0259034718497646,E&E,5030.0,6.3110452608655025,0.5552474678727507,0.9943511006511424
4384,,304,,Acetylene,0.19,0.47,0.12,0.05,0.3044,0.07,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,273.0,0.0236335627790885,0.531170173351791,2708,-3.745087425594194,-0.6326728319600052,3.1124145936341887,E&E,5031.0,7.900352656012145,0.6417903568888514,0.9982255879741447
4393,,323,N-AC-800,Propane,0.0,0.0,0.0,0.0,0.5312,1.05,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,298.0,0.0249350649350649,1.53246753246753,2709,-3.691480235813995,0.42687920261197937,4.1183594384259745,E&E,5032.0,9.157871041754763,0.3597064848115204,0.9763055018355941
4405,,335,,Propene,0.1,0.08,0.0,0.07,0.4883,0.946,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,298.0,0.00895058964024481,1.06493506493506,2710,-4.716035867273871,0.06291382541056459,4.778949692684436,E&E,5033.0,8.951958160145027,0.3787896523405796,0.9906244821521712
4417,,347,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,298.0,0.0274906702492909,0.415584415584415,2711,-3.5939085955346965,-0.8780695190539587,2.715839076480738,E&E,5034.0,5.344040813378036,0.5873562183859659,0.9962618440276765
4427,,357,,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,298.0,0.0665054485744141,0.7012987012987,2712,-2.7104714012268545,-0.3548213752894113,2.355650025937443,E&E,5035.0,4.339890294125762,0.6218724743575161,0.9978430741996359
4437,,367,,Acetylene,0.19,0.47,0.12,0.05,0.3044,0.07,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,298.0,0.0367099567099567,0.31168831168831,2713,-3.304707260717982,-1.1657515915057437,2.1389556692122382,E&E,5036.0,5.075868684916642,0.7167643215778181,0.9976320203808321
4446,,384,N-AC-600,Propane,0.0,0.0,0.0,0.0,0.5312,1.05,1628.9,0.86,0.09,0.77,76.8,19.2,4.0,323.0,0.0118472012102874,1.22239031770045,2714,-4.435663624082889,0.20080821866940596,4.636471842752295,E&E,5037.0,7.194857912935094,0.3228656681441901,0.9844929063883886
4458,,396,,Propene,0.1,0.08,0.0,0.07,0.4883,0.946,1628.9,0.86,0.09,0.77,76.8,19.2,4.0,323.0,0.0147987897125567,1.60968229954614,2715,-4.213209877734523,0.476036830049902,4.6892467077844255,E&E,5038.0,7.699500446282269,0.3206172075292122,0.990185544061539
4471,,409,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,1628.9,0.86,0.09,0.77,76.8,19.2,4.0,323.0,0.0279682299546142,0.254160363086233,2716,-3.5766860574813784,-1.369789860448427,2.2068961970329513,E&E,5039.0,4.319642287027217,0.5836000721548429,0.9934978088890698
4482,,420,,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,1628.9,0.86,0.09,0.77,76.8,19.2,4.0,323.0,0.0369455370650529,0.4357034795764,2717,-3.298310421966609,-0.830793359715739,2.46751706225087,E&E,5040.0,3.987296544479822,0.572902414767586,0.9962170443503997
4493,,431,,Acetylene,0.19,0.47,0.12,0.05,0.3044,0.07,1628.9,0.86,0.09,0.77,76.8,19.2,4.0,323.0,0.045928895612708,0.568835098335856,2718,-3.080660825943144,-0.5641646964617896,2.5164961294813546,E&E,5041.0,3.126171524897264,0.5335718092084175,0.9980297296903389
4503,,451,N-AC-700,Propane,0.0,0.0,0.0,0.0,0.5312,1.05,2146.1,1.96,1.05,0.91,82.0,14.2,3.3,323.0,0.0105355575065847,1.18254138204244,2719,-4.552999313659184,0.16766583615635403,4.720665149815538,E&E,5042.0,9.480141189864318,0.3765898366857131,0.9881828501347191
4515,,463,,Propene,0.1,0.08,0.0,0.07,0.4883,0.946,2146.1,1.96,1.05,0.91,82.0,14.2,3.3,323.0,0.019315188762072,0.938317736996509,2720,-3.946863510088866,-0.06366664853269927,3.8831968615561667,E&E,5043.0,9.272223152574249,0.4216735653777045,0.9807475725691908
4526,,474,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,2146.1,1.96,1.05,0.91,82.0,14.2,3.3,323.0,0.0324846356453029,0.413445684061757,2721,-3.4269880508029575,-0.8832291297080714,2.543758921094886,E&E,5044.0,5.194597323963072,0.6023517325022827,0.9965961457434387
4536,,484,,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,2146.1,1.96,1.05,0.91,82.0,14.2,3.3,323.0,0.0421422300263389,0.461872845242938,2722,-3.166704952539291,-0.7724656525291177,2.3942393000101734,E&E,5045.0,4.338453885722793,0.6352289562868976,0.9978565374642904
4547,,495,,Acetylene,0.19,0.47,0.12,0.05,0.3044,0.07,2146.1,1.96,1.05,0.91,82.0,14.2,3.3,323.0,0.0632133450395083,0.61963853615709,2723,-2.7612398444311275,-0.47861897715543816,2.282620867275689,E&E,5046.0,4.088316067392711,0.6691755946113075,0.9997891708702299
4556,,513,N-AC-800,Propane,0.0,0.0,0.0,0.0,0.5312,1.05,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,323.0,0.0162668752369031,0.590165210988415,2724,-4.118624432932581,-0.5273527626558374,3.5912716702767433,E&E,5047.0,6.784041491561182,0.458910913209224,0.9888127595217978
4566,,523,,Propene,0.1,0.08,0.0,0.07,0.4883,0.946,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,323.0,0.0135998176919016,0.885357751014317,2725,-4.297698891337214,-0.12176347722229486,4.175935414114919,E&E,5048.0,7.028749552080966,0.41772440605936434,0.993817645224583
4578,,535,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,323.0,0.0342331551096082,0.274460719590219,2726,-3.374560656875103,-1.292947126304041,2.0816135305710617,E&E,5049.0,3.670558443672241,0.6503475442821656,0.9966948227950244
4588,,545,,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,323.0,0.0477665540219434,0.559310252425716,2727,-3.041429591047581,-0.5810509465060172,2.4603786445415636,E&E,5050.0,3.294321787538968,0.6270338295086437,0.9957287121951943
4597,,554,,Acetylene,0.19,0.47,0.12,0.05,0.3044,0.07,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,323.0,0.066646664689372,0.365733864530881,2728,-2.7083502757795332,-1.0058493561702055,1.7025009196093277,E&E,5051.0,2.8826248882141914,0.6918060327408051,0.9967893188967687
4606,28.0,0,PCB,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,1150.0,0.72,,,,,,293.0,0.3472999999999999,1.368,2729,-1.057566319232109,0.3133498192003588,1.3709161384324677,E&E,5052.0,3.3661427836514037,0.2587099414168569,0.8655245442726107
4617,,11,,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,1150.0,0.72,,,,,,303.0,0.54823,0.972,2730,-0.6010603720577026,-0.028399474521698,0.5726608975360046,E&E,5053.0,2.8790297786399366,0.2978337077847761,0.8239300134386499
4630,,24,,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,1150.0,0.72,,,,,,313.0,0.5715699999999999,0.823,2731,-0.5593683185584951,-0.1947990783050673,0.36456924025342785,E&E,5054.0,2.58245212290862,0.3142871879192117,0.8348547087615682
4643,,37,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,1150.0,0.72,,,,,,293.0,0.23529,1.156,2732,-1.4469364830894522,0.14496577025018564,1.5919022533396379,E&E,5055.0,3.473597320725642,0.2576426035267871,0.8269286517690753
4652,,46,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,1150.0,0.72,,,,,,303.0,0.33009,1.169,2733,-1.1083899344322061,0.15614868248993138,1.2645386169221375,E&E,5056.0,3.1008729435734415,0.2719651500982505,0.8149173454849497
4661,,55,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,1150.0,0.72,,,,,,313.0,0.33411,1.071,2734,-1.0962849989090184,0.06859279146561167,1.1648777903746301,E&E,5057.0,2.829725907934911,0.2957550931937613,0.8731519138647346
4670,29.0,28,,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,1791.0,0.85,,,,,,293.0,0.201,0.204,2735,-1.6044503709230613,-1.5896352851379207,0.01481508578514057,E&E,5058.0,1.5733218936921363,0.5744439007866665,0.9783724732528319
4680,,38,,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,1791.0,0.85,,,,,,313.0,0.206,0.21,2736,-1.579879110192556,-1.5606477482646683,0.019231361927887658,E&E,5059.0,1.371263562304517,0.6058226438939348,0.9834867956710881
4689,30.0,0,GAC,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,641.0,0.26,,0.26,82.14,16.87,0.99,298.0,0.02992879427526,0.413199426111908,2737,-3.508934242751571,-0.8838249306245783,2.6251093121269924,E&E,5060.0,2.7719462304248705,0.4172923800594781,0.9825820079201736
4700,,11,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,641.0,0.26,,0.26,82.14,16.87,0.99,298.0,0.034076814980011,0.654232424677188,2738,-3.3791380385477163,-0.4242926012461377,2.9548454373015787,E&E,5061.0,2.94994782882932,0.3757532359987507,0.9873808147576043
4712,,23,GAC-800-3,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,2063.0,0.91,0.24,0.67,88.05,9.92,2.02,298.0,0.036162609482116,0.843615494978479,2739,-3.3197295811803946,-0.1700584628618972,3.1496711183184973,E&E,5062.0,5.155237336680318,0.4640010246009251,0.9954386360044004
4727,,38,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,2063.0,0.91,0.24,0.67,88.05,9.92,2.02,298.0,0.0114777618364418,0.585365853658537,2740,-4.467343869080696,-0.5355182363563615,3.931825632724334,E&E,5063.0,6.4102780071828915,0.4952881940288771,0.9985615443067796
4741,,52,GAC-700-3,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,1521.0,0.6,0.03,0.57,85.6,13.3,1.12,298.0,0.0607615494955801,0.9684505439357,2741,-2.800798099677493,-0.032057862038101535,2.7687402376393915,E&E,5064.0,4.920014234500578,0.5215178126463184,0.9962467493980341
4751,,62,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,1521.0,0.6,0.03,0.57,85.6,13.3,1.12,298.0,0.0547828011206695,1.30190110762932,2742,-2.9043789824517745,0.26382558669996,3.1682045691517344,E&E,5065.0,5.798973801038641,0.4825376184192664,0.9904789002817557
4762,,73,GAC-900-3,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,1694.0,0.74,0.18,0.56,91.99,7.36,0.65,298.0,0.0328277938695107,0.361155127379348,2743,-3.4164797483403104,-1.018447697218354,2.398032051121956,E&E,5066.0,4.890874215383934,0.5844494253395212,0.9933896988976317
4775,,86,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,1694.0,0.74,0.18,0.56,91.99,7.36,0.65,298.0,0.00256062719559951,0.175474091431777,2744,-5.967503052216785,-1.7402638741435414,4.227239178073244,E&E,5067.0,6.049441487610387,0.5188651499548016,0.9978401365531585
4788,,99,CAC-800-2,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,1409.0,0.65,0.09,0.56,,,,298.0,0.0396301188903566,0.817795399685183,2745,-3.2281658717752952,-0.20114309629952368,3.0270227754757717,E&E,5068.0,4.357578894283991,0.4675376795093521,0.9968874874651317
4798,,109,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,1409.0,0.65,0.09,0.56,,,,298.0,0.00792602377807133,0.730988759004012,2746,-4.837603784209394,-0.3133571969100856,4.5242465872993085,E&E,5069.0,5.2112260974843,0.42628440619557123,0.9980861573334351
4810,,121,CAC-800-4,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,2002.0,0.89,0.34,0.65,,,,298.0,0.0264200792602377,0.547953977679059,2747,-3.6336309798834607,-0.6015639778983192,3.0320670019851415,E&E,5070.0,4.7784452029698805,0.5513393743480275,0.9987702611981976
4822,,133,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,2002.0,0.89,0.34,0.65,,,,298.0,0.0211360634081901,0.696040630937567,2748,-3.8567745311976736,-0.36234724256777334,3.4944272886299004,E&E,5071.0,5.7372498163509595,0.5177920607071219,0.9973594558313011
4835,31.0,0,AC,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,1080.0,1.528,1.389,0.139,,,,303.0,0.0240963855421686,0.124359948329626,2749,-3.7256934272366555,-2.0845751092819724,1.641118317954683,E&E,5072.0,1.7863089832231431,0.631370264137501,0.998619315772566
4844,,8,PDC,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,2390.0,1.21,0.484,0.726,,,,273.0,0.035369774919614,0.27642636001769244,2750,-3.3418976393808677,-1.285810822541564,2.0560868168393034,E&E,5073.0,3.574803912643267,0.6765223022182107,0.9976103471267277
